ŽžŠÔ,‰ñ“]‚P,‰ñ“]‚Q,‰ñ“]‚R
2022-01-07 15:26:07.321249,38.88358,39.9255,0.0
2022-01-07 15:26:07.321249,40.17326,39.97625,0.0
2022-01-07 15:26:07.321249,38.57415,39.9255,0.0
2022-01-07 15:26:07.321249,40.79211,39.77075,0.0
2022-01-07 15:26:07.321249,38.88358,40.28575,0.0
2022-01-07 15:26:07.321249,39.76111,39.40925,0.0
2022-01-07 15:26:07.321249,39.76111,40.64725,0.0
2022-01-07 15:26:07.321249,39.34772,40.33775,0.0
2022-01-07 15:26:07.321249,40.17326,40.131,0.0
2022-01-07 15:26:07.321249,38.98755,40.5445,0.0
2022-01-07 15:26:07.321249,40.22525,39.40925,0.0
2022-01-07 15:26:07.321249,39.14226,40.802,0.0
2022-01-07 15:26:07.321249,40.12128,39.15175,0.0
2022-01-07 15:26:07.321249,39.76111,40.235,0.0
2022-01-07 15:26:07.321249,38.88358,40.4405,0.0
2022-01-07 15:26:07.321249,40.17326,39.40925,0.0
2022-01-07 15:26:07.321249,39.55441,40.90475,0.0
2022-01-07 15:26:07.321249,39.45168,39.8215,0.0
2022-01-07 15:26:07.321249,39.50243,40.75,0.0
2022-01-07 15:26:07.321249,39.70912,39.564,0.0
2022-01-07 15:26:07.321249,39.6064,39.9255,0.0
2022-01-07 15:26:07.321249,39.193,40.4925,0.0
2022-01-07 15:26:07.321249,40.27599,39.15175,0.0
2022-01-07 15:26:07.321249,38.93556,40.59525,0.0
2022-01-07 15:36:05.505416,39.81185,40.59525,0.0
2022-01-07 15:36:06.030586,40.07053,39.66675,0.0
2022-01-07 15:36:06.507150,38.62614,40.4405,0.0
2022-01-07 15:36:07.039900,40.68938,39.8735,0.0
2022-01-07 15:36:07.517625,39.09027,40.08025,0.0
2022-01-07 15:36:08.028029,39.86384,39.8735,0.0
2022-01-07 15:36:08.517164,39.45168,40.183,0.0
2022-01-07 15:36:09.037389,39.29697,39.9255,0.0
2022-01-07 15:36:09.513347,40.12128,40.02825,0.0
2022-01-07 15:36:10.007012,38.78085,40.183,0.0
2022-01-07 15:36:10.526996,40.53467,40.131,0.0
2022-01-07 15:36:11.006878,39.193,39.8215,0.0
2022-01-07 15:36:11.509948,39.50243,40.08025,0.0
2022-01-07 15:36:51.014372,39.76111,39.8735,0.0
2022-01-07 15:36:51.512771,38.78085,40.131,0.0
2022-01-07 15:36:52.011217,40.27599,40.02825,0.0
2022-01-07 15:36:52.501040,38.62614,39.8735,0.0
2022-01-07 15:36:53.036155,40.48269,40.4405,0.0
2022-01-07 15:36:53.511010,38.93556,40.131,0.0
2022-01-07 15:36:54.007546,39.86384,40.64725,0.0
2022-01-07 15:36:54.527216,39.96657,39.04775,0.0
2022-01-07 15:36:55.017733,38.88358,40.64725,0.0
2022-01-07 15:36:55.512689,40.17326,40.08025,0.0
2022-01-07 15:36:56.010497,39.14226,39.40925,0.0
2022-01-07 15:36:56.522718,39.91582,40.59525,0.0
2022-01-07 15:36:57.019702,38.98755,39.616,0.0
2022-01-07 15:36:57.512663,39.86384,40.69925,0.0
2022-01-07 15:36:58.013972,40.12128,39.77075,0.0
2022-01-07 15:36:58.509208,38.83283,40.5445,0.0
2022-01-07 15:36:59.029073,40.4307,40.02825,0.0
2022-01-07 15:36:59.521652,39.24499,39.15175,0.0
2022-01-07 15:37:00.513600,39.3997,39.512,0.0
2022-01-07 15:37:01.014530,39.55441,39.9255,0.0
2022-01-07 15:37:01.510151,39.86384,40.4405,0.0
2022-01-07 15:37:02.007414,38.67812,39.97625,0.0
2022-01-07 15:37:02.525964,40.6374,40.59525,0.0
2022-01-07 15:37:03.012677,38.88358,39.616,0.0
2022-01-07 15:37:03.506217,39.91582,40.802,0.0
2022-01-07 15:37:04.008364,39.3997,39.616,0.0
2022-01-07 15:37:04.514682,39.45168,39.46125,0.0
2022-01-07 15:37:05.007199,40.12128,40.75,0.0
2022-01-07 15:37:05.507600,38.78085,39.564,0.0
2022-01-07 15:37:06.028255,40.48269,40.33775,0.0
2022-01-07 15:37:06.514243,39.14226,39.77075,0.0
2022-01-07 15:37:07.013320,40.07053,40.90475,0.0
2022-01-07 15:37:07.512594,39.70912,39.71875,0.0
2022-01-07 15:37:08.028647,39.34772,40.08025,0.0
2022-01-07 15:37:08.508525,40.07053,40.5445,0.0
2022-01-07 15:37:09.026560,38.57415,39.40925,0.0
2022-01-07 15:37:09.518551,40.58542,40.08025,0.0
2022-01-07 15:37:10.018946,38.98755,39.97625,0.0
2022-01-07 15:37:10.512314,38.98755,40.38975,0.0
2022-01-07 15:37:11.015772,39.96657,39.35725,0.0
2022-01-07 15:37:11.513097,39.29697,40.64725,0.0
2022-01-07 15:37:12.007497,40.12128,40.235,0.0
2022-01-07 15:37:12.524809,38.98755,39.8735,0.0
2022-01-07 15:37:13.010488,40.4307,40.4405,0.0
2022-01-07 15:37:13.518693,39.65714,39.616,0.0
2022-01-07 15:37:14.014639,38.72887,40.4405,0.0
2022-01-07 15:37:14.506624,40.58542,39.8215,0.0
